"Class_Id","Class_Name","Class_FullName","Class_FID","Class_parentID","Class_Dept","Class_State","Class_Postcode","Class_Type","Class_Node","Coordinates","Class_ShortName","Class_MapCode"
"2964","宁强县","陕西省汉中市宁强县","28,329,2964","329","1","1",,"2","1","106.140871,32.914183","宁强县","610726"
"2965","略阳县","陕西省汉中市略阳县","28,329,2965","329","1","1",,"2","1","106.162834,33.385374","略阳县","610727"
"2966","镇巴县","陕西省汉中市镇巴县","28,329,2966","329","1","1",,"2","1","107.882774,32.517416","镇巴县","610728"
"2967","留坝县","陕西省汉中市留坝县","28,329,2967","329","1","1",,"2","1","106.959628,33.61296","留坝县","610729"
"2968","佛坪县","陕西省汉中市佛坪县","28,329,2968","329","1","1",,"2","1","107.928836,33.549939","佛坪县","610730"
"2969","榆阳区","陕西省榆林市榆阳区","28,330,2969","330","1","1",,"2","1","109.642692,38.386407","榆阳区","610802"
"2970","神木县","陕西省榆林市神木县","28,330,2970","330","1","1",,"2","1","110.33127,38.829036","神木县","610821"
"2971","府谷县","陕西省榆林市府谷县","28,330,2971","330","1","1",,"2","1","110.866934,39.187272","府谷县","610822"
"2972","横山县","陕西省榆林市横山县","28,330,2972","330","1","1",,"2","1","109.466991,37.851606","横山县","610823"
"2973","靖边县","陕西省榆林市靖边县","28,330,2973","330","1","1",,"2","1","108.813259,37.484216","靖边县","610824"
"2974","定边县","陕西省榆林市定边县","28,330,2974","330","1","1",,"2","1","107.754293,37.388791","定边县","610825"
"2975","绥德县","陕西省榆林市绥德县","28,330,2975","330","1","1",,"2","1","110.396144,37.520861","绥德县","610826"
"2976","米脂县","陕西省榆林市米脂县","28,330,2976","330","1","1",,"2","1","110.186901,37.828529","米脂县","610827"
"2977","佳县","陕西省榆林市佳县","28,330,2977","330","1","1",,"2","1","110.37374,38.07838","佳县","610828"
"2978","吴堡县","陕西省榆林市吴堡县","28,330,2978","330","1","1",,"2","1","110.691877,37.594879","吴堡县","610829"
"2979","清涧县","陕西省榆林市清涧县","28,330,2979","330","1","1",,"2","1","110.289294,37.187444","清涧县","610830"
"2980","子洲县","陕西省榆林市子洲县","28,330,2980","330","1","1",,"2","1","109.877293,37.533672","子洲县","610831"
"2981","汉滨区","陕西省安康市汉滨区","28,331,2981","331","1","1",,"2","1","108.896243,32.814464","汉滨区","610902"
"2982","汉阴县","陕西省安康市汉阴县","28,331,2982","331","1","1",,"2","1","113.742914,36.598105","汉阴县","610921"
"2983","石泉县","陕西省安康市石泉县","28,331,2983","331","1","1",,"2","1","108.250518,33.065316","石泉县","610922"
"2984","宁陕县","陕西省安康市宁陕县","28,331,2984","331","1","1",,"2","1","108.451796,33.536924","宁陕县","610923"
"2985","紫阳县","陕西省安康市紫阳县","28,331,2985","331","1","1",,"2","1","108.444826,32.448942","紫阳县","610924"
"2986","岚皋县","陕西省安康市岚皋县","28,331,2986","331","1","1",,"2","1","108.887181,32.24247","岚皋县","610925"
"2987","平利县","陕西省安康市平利县","28,331,2987","331","1","1",,"2","1","109.270397,32.291257","平利县","610926"
"2988","镇坪县","陕西省安康市镇坪县","28,331,2988","331","1","1",,"2","1","109.456711,31.939262","镇坪县","610927"
"2989","旬阳县","陕西省安康市旬阳县","28,331,2989","331","1","1",,"2","1","109.42358,32.902077","旬阳县","610928"
"2990","白河县","陕西省安康市白河县","28,331,2990","331","1","1",,"2","1","109.918375,32.729865","白河县","610929"
"2991","商州区","陕西省商洛市商州区","28,332,2991","332","1","1",,"2","1","109.873271,33.895485","商州区","611002"
"2992","洛南县","陕西省商洛市洛南县","28,332,2992","332","1","1",,"2","1","110.272643,34.165684","洛南县","611021"
"2993","丹凤县","陕西省商洛市丹凤县","28,332,2993","332","1","1",,"2","1","110.4438,33.684554","丹凤县","611022"
"2994","商南县","陕西省商洛市商南县","28,332,2994","332","1","1",,"2","1","110.766533,33.411703","商南县","611023"
"2995","山阳县","陕西省商洛市山阳县","28,332,2995","332","1","1",,"2","1","109.981319,33.427684","山阳县","611024"
"2996","镇安县","陕西省商洛市镇安县","28,332,2996","332","1","1",,"2","1","109.077371,33.380939","镇安县","611025"
"2997","柞水县","陕西省商洛市柞水县","28,332,2997","332","1","1",,"2","1","109.280549,33.6954","柞水县","611026"
"2998","城关区","甘肃省兰州市城关区","29,333,2998","333","1","1",,"2","1","112.96752,36.888323","城关区","620102"
"2999","七里河区","甘肃省兰州市七里河区","29,333,2999","333","1","1",,"2","1","103.771994,35.992495","七里河区","620103"
"3000","西固区","甘肃省兰州市西固区","29,333,3000","333","1","1",,"2","1","103.56268,36.106472","西固区","620104"
"3001","安宁区","甘肃省兰州市安宁区","29,333,3001","333","1","1",,"2","1","103.719156,36.115523","安宁区","620105"
"3002","红古区","甘肃省兰州市红古区","29,333,3002","333","1","1",,"2","1","103.060275,36.303488","红古区","620111"
"3003","永登县","甘肃省兰州市永登县","29,333,3003","333","1","1",,"2","1","103.252794,36.616924","永登县","620121"
"3004","皋兰县","甘肃省兰州市皋兰县","29,333,3004","333","1","1",,"2","1","103.890467,36.394688","皋兰县","620122"
"3005","榆中县","甘肃省兰州市榆中县","29,333,3005","333","1","1",,"2","1","104.24429,35.999785","榆中县","620123"
"3006","金川区","甘肃省金昌市金川区","29,335,3006","335","1","1",,"2","1","102.32868,38.492172","金川区","620302"
"3007","永昌县","甘肃省金昌市永昌县","29,335,3007","335","1","1",,"2","1","102.034316,38.43341","永昌县","620321"
"3008","白银区","甘肃省白银市白银区","29,336,3008","336","1","1",,"2","1","104.205649,36.501822","白银区","620402"
"3009","平川区","甘肃省白银市平川区","29,336,3009","336","1","1",,"2","1","104.945609,36.69035","平川区","620403"
"3010","靖远县","甘肃省白银市靖远县","29,336,3010","336","1","1",,"2","1","104.732327,36.749103","靖远县","620421"
"3011","会宁县","甘肃省白银市会宁县","29,336,3011","336","1","1",,"2","1","105.101861,35.963482","会宁县","620422"
"3012","景泰县","甘肃省白银市景泰县","29,336,3012","336","1","1",,"2","1","104.061668,37.146079","景泰县","620423"
"3013","秦州区","甘肃省天水市秦州区","29,337,3013","337","1","1",,"2","1","105.581171,34.344448","秦州区","620502"
"3014","麦积区","甘肃省天水市麦积区","29,337,3014","337","1","1",,"2","1","106.05204,34.520218","麦积区","620503"
"3015","清水县","甘肃省天水市清水县","29,337,3015","337","1","1",,"2","1","106.14008,34.742527","清水县","620521"
"3016","秦安县","甘肃省天水市秦安县","29,337,3016","337","1","1",,"2","1","105.698041,34.9535","秦安县","620522"
"3017","甘谷县","甘肃省天水市甘谷县","29,337,3017","337","1","1",,"2","1","105.274532,34.809421","甘谷县","620523"
"3018","武山县","甘肃省天水市武山县","29,337,3018","337","1","1",,"2","1","104.88673,34.680182","武山县","620524"
"3019","张家川回族自治县","甘肃省天水市张家川回族自治县","29,337,3019","337","1","1",,"2","1","106.282137,34.995955","张家川回族自治县","620525"
"3020","凉州区","甘肃省武威市凉州区","29,338,3020","338","1","1",,"2","1","102.759477,37.916272","凉州区","620602"
"3021","民勤县","甘肃省武威市民勤县","29,338,3021","338","1","1",,"2","1","103.202473,38.827728","民勤县","620621"
"3022","古浪县","甘肃省武威市古浪县","29,338,3022","338","1","1",,"2","1","103.342923,37.531272","古浪县","620622"
"3023","天祝藏族自治县","甘肃省武威市天祝藏族自治县","29,338,3023","338","1","1",,"2","1","102.761164,37.280912","天祝藏族自治县","620623"
"3024","甘州区","甘肃省张掖市甘州区","29,339,3024","339","1","1",,"2","1","100.522079,39.010621","甘州区","620702"
"3025","肃南裕固族自治县","甘肃省张掖市肃南裕固族自治县","29,339,3025","339","1","1",,"2","1","99.326772,38.920571","肃南裕固族自治县","620721"
"3026","民乐县","甘肃省张掖市民乐县","29,339,3026","339","1","1",,"2","1","100.798429,38.473163","民乐县","620722"
"3027","临泽县","甘肃省张掖市临泽县","29,339,3027","339","1","1",,"2","1","100.191224,39.347032","临泽县","620723"
"3028","高台县","甘肃省张掖市高台县","29,339,3028","339","1","1",,"2","1","99.607521,39.541675","高台县","620724"
"3029","山丹县","甘肃省张掖市山丹县","29,339,3029","339","1","1",,"2","1","101.231647,38.530221","山丹县","620725"
"3030","崆峒区","甘肃省平凉市崆峒区","29,340,3030","340","1","1",,"2","1","106.748887,35.515774","崆峒区","620802"
"3031","泾川县","甘肃省平凉市泾川县","29,340,3031","340","1","1",,"2","1","107.441405,35.354115","泾川县","620821"
"3032","灵台县","甘肃省平凉市灵台县","29,340,3032","340","1","1",,"2","1","107.409606,35.074478","灵台县","620822"
"3033","崇信县","甘肃省平凉市崇信县","29,340,3033","340","1","1",,"2","1","107.003776,35.249103","崇信县","620823"
"3034","华亭县","甘肃省平凉市华亭县","29,340,3034","340","1","1",,"2","1","106.60867,35.20555","华亭县","620824"
"3035","庄浪县","甘肃省平凉市庄浪县","29,340,3035","340","1","1",,"2","1","112.307904,36.164296","庄浪县","620825"
"3036","静宁县","甘肃省平凉市静宁县","29,340,3036","340","1","1",,"2","1","105.677562,35.434012","静宁县","620826"
"3037","肃州区","甘肃省酒泉市肃州区","29,341,3037","341","1","1",,"2","1","98.802616,39.598374","肃州区","620902"
"3038","金塔县","甘肃省酒泉市金塔县","29,341,3038","341","1","1",,"2","1","99.186587,40.382579","金塔县","620921"
"3039","瓜州县","甘肃省酒泉市瓜州县","29,341,3039","341","1","1",,"2","1","95.804713,40.734287","瓜州县","620922"
"3040","肃北蒙古族自治县","甘肃省酒泉市肃北蒙古族自治县","29,341,3040","341","1","1",,"2","1","96.532551,40.67652","肃北蒙古族自治县","620923"
"3041","阿克塞哈萨克族自治县","甘肃省酒泉市阿克塞哈萨克族自治县","29,341,3041","341","1","1",,"2","1","94.452301,39.02589","阿克塞哈萨克族自治县","620924"
"3042","玉门市","甘肃省酒泉市玉门市","29,341,3042","341","1","1",,"2","1","97.461209,40.225552","玉门市","620981"
"3043","敦煌市","甘肃省酒泉市敦煌市","29,341,3043","341","1","1",,"2","1","94.158042,40.388771","敦煌市","620982"
"3044","西峰区","甘肃省庆阳市西峰区","29,342,3044","342","1","1",,"2","1","107.673674,35.677201","西峰区","621002"
"3045","庆城县","甘肃省庆阳市庆城县","29,342,3045","342","1","1",,"2","1","107.682548,36.046138","庆城县","621021"
"3046","环县","甘肃省庆阳市环县","29,342,3046","342","1","1",,"2","1","107.072172,36.616789","环县","621022"
"3047","华池县","甘肃省庆阳市华池县","29,342,3047","342","1","1",,"2","1","108.034312,36.444472","华池县","621023"
"3048","合水县","甘肃省庆阳市合水县","29,342,3048","342","1","1",,"2","1","108.317341,36.01426","合水县","621024"
"3049","正宁县","甘肃省庆阳市正宁县","29,342,3049","342","1","1",,"2","1","108.378087,35.414732","正宁县","621025"
"3050","宁县","甘肃省庆阳市宁县","29,342,3050","342","1","1",,"2","1","108.114173,35.571366","宁县","621026"
"3051","镇原县","甘肃省庆阳市镇原县","29,342,3051","342","1","1",,"2","1","107.177227,35.787954","镇原县","621027"
"3052","安定区","甘肃省定西市安定区","29,343,3052","343","1","1",,"2","1","104.637624,35.644415","安定区","621102"
"3053","通渭县","甘肃省定西市通渭县","29,343,3053","343","1","1",,"2","1","105.193978,35.213474","通渭县","621121"
"3054","陇西县","甘肃省定西市陇西县","29,343,3054","343","1","1",,"2","1","104.632913,35.111802","陇西县","621122"
"3055","渭源县","甘肃省定西市渭源县","29,343,3055","343","1","1",,"2","1","104.146328,35.139481","渭源县","621123"
"3056","临洮县","甘肃省定西市临洮县","29,343,3056","343","1","1",,"2","1","103.912015,35.531079","临洮县","621124"
"3057","漳县","甘肃省定西市漳县","29,343,3057","343","1","1",,"2","1","104.365403,34.726751","漳县","621125"
"3058","岷县","甘肃省定西市岷县","29,343,3058","343","1","1",,"2","1","104.246726,34.429644","岷县","621126"
"3059","武都区","甘肃省陇南市武都区","29,344,3059","344","1","1",,"2","1","105.134553,33.293917","武都区","621202"
"3060","成县","甘肃省陇南市成县","29,344,3060","344","1","1",,"2","1","105.688289,33.747297","成县","621221"
"3061","文县","甘肃省陇南市文县","29,344,3061","344","1","1",,"2","1","104.784206,32.947265","文县","621222"
"3062","宕昌县","甘肃省陇南市宕昌县","29,344,3062","344","1","1",,"2","1","104.452827,34.013489","宕昌县","621223"
"3063","康县","甘肃省陇南市康县","29,344,3063","344","1","1",,"2","1","105.637974,33.28499","康县","621224"
"3064","西和县","甘肃省陇南市西和县","29,344,3064","344","1","1",,"2","1","105.338531,33.919625","西和县","621225"
"3065","礼县","甘肃省陇南市礼县","29,344,3065","344","1","1",,"2","1","105.064091,34.111637","礼县","621226"
"3066","徽县","甘肃省陇南市徽县","29,344,3066","344","1","1",,"2","1","106.033317,33.892851","徽县","621227"
"3067","两当县","甘肃省陇南市两当县","29,344,3067","344","1","1",,"2","1","106.403885,33.911379","两当县","621228"
"3068","临夏市","甘肃省临夏回族自治州临夏市","29,345,3068","345","1","1",,"2","1","103.200576,35.585835","临夏市","622901"
"3069","临夏县","甘肃省临夏回族自治州临夏县","29,345,3069","345","1","1",,"2","1","103.050791,35.518719","临夏县","622921"
"3070","康乐县","甘肃省临夏回族自治州康乐县","29,345,3070","345","1","1",,"2","1","103.62902,35.258018","康乐县","622922"
"3071","永靖县","甘肃省临夏回族自治州永靖县","29,345,3071","345","1","1",,"2","1","103.225044,36.007875","永靖县","622923"
"3072","广河县","甘肃省临夏回族自治州广河县","29,345,3072","345","1","1",,"2","1","103.63114,35.478027","广河县","622924"
"3073","和政县","甘肃省临夏回族自治州和政县","29,345,3073","345","1","1",,"2","1","103.298568,35.345732","和政县","622925"
"3074","东乡族自治县","甘肃省临夏回族自治州东乡族自治县","29,345,3074","345","1","1",,"2","1","103.452145,35.698472","东乡族自治县","622926"
"3075","积石山保安族东乡族撒拉族自治县","甘肃省临夏回族自治州积石山保安族东乡族撒拉族自治县","29,345,3075","345","1","1",,"2","1","102.903365,35.719033","积石山保安族东乡族撒拉族自治县","622927"
"3076","合作市","甘肃省甘南藏族自治州合作市","29,346,3076","346","1","1",,"2","1","103.085649,34.99726","合作市","623001"
"3077","临潭县","甘肃省甘南藏族自治州临潭县","29,346,3077","346","1","1",,"2","1","103.631906,34.742615","临潭县","623021"
"3078","卓尼县","甘肃省甘南藏族自治州卓尼县","29,346,3078","346","1","1",,"2","1","103.39362,34.614458","卓尼县","623022"
"3079","舟曲县","甘肃省甘南藏族自治州舟曲县","29,346,3079","346","1","1",,"2","1","104.326323,33.63481","舟曲县","623023"
"3080","迭部县","甘肃省甘南藏族自治州迭部县","29,346,3080","346","1","1",,"2","1","103.570446,34.005621","迭部县","623024"
"3081","玛曲县","甘肃省甘南藏族自治州玛曲县","29,346,3081","346","1","1",,"2","1","101.668977,33.850722","玛曲县","623025"
"3082","碌曲县","甘肃省甘南藏族自治州碌曲县","29,346,3082","346","1","1",,"2","1","102.477547,34.392609","碌曲县","623026"
"3083","夏河县","甘肃省甘南藏族自治州夏河县","29,346,3083","346","1","1",,"2","1","102.506578,35.023031","夏河县","623027"
"3084","城东区","青海省西宁市城东区","30,347,3084","347","1","1",,"2","1","101.831865,36.602117","城东区","630102"
"3085","城中区","青海省西宁市城中区","30,347,3085","347","1","1",,"2","1","101.777361,36.606649","城中区","630103"
"3086","城西区","青海省西宁市城西区","30,347,3086","347","1","1",,"2","1","101.727603,36.631636","城西区","630104"
"3087","城北区","青海省西宁市城北区","30,347,3087","347","1","1",,"2","1","101.712664,36.686368","城北区","630105"
"3088","大通回族土族自治县","青海省西宁市大通回族土族自治县","30,347,3088","347","1","1",,"2","1","101.490478,37.120688","大通回族土族自治县","630121"
"3089","湟中县","青海省西宁市湟中县","30,347,3089","347","1","1",,"2","1","101.544494,36.579759","湟中县","630122"
"3090","湟源县","青海省西宁市湟源县","30,347,3090","347","1","1",,"2","1","101.163178,36.636355","湟源县","630123"
"3091","平安县","青海省海东市平安县","30,348,3091","348","1","1",,"2","1","102.003965,36.406412","平安县","630221"
"3092","民和回族土族自治县","青海省海东市民和回族土族自治县","30,348,3092","348","1","1",,"2","1","102.775994,36.157718","民和回族土族自治县","630222"
"3093","乐都县","青海省海东市乐都县","30,348,3093","348","1","1",,"2","1","102.429725,36.50789","乐都县","632123"
"3094","互助土族自治县","青海省海东市互助土族自治县","30,348,3094","348","1","1",,"2","1","119.479321,39.854293","互助土族自治县","630223"
"3095","化隆回族自治县","青海省海东市化隆回族自治县","30,348,3095","348","1","1",,"2","1","102.243978,36.071883","化隆回族自治县","630224"
"3096","循化撒拉族自治县","青海省海东市循化撒拉族自治县","30,348,3096","348","1","1",,"2","1","102.463877,35.713963","循化撒拉族自治县","630225"
"3097","门源回族自治县","青海省海北藏族自治州门源回族自治县","30,349,3097","349","1","1",,"2","1","101.731344,37.458384","门源回族自治县","632221"
"3098","祁连县","青海省海北藏族自治州祁连县","30,349,3098","349","1","1",,"2","1","99.711263,38.327949","祁连县","632222"
"3099","海晏县","青海省海北藏族自治州海晏县","30,349,3099","349","1","1",,"2","1","100.843355,37.114748","海晏县","632223"
"3100","刚察县","青海省海北藏族自治州刚察县","30,349,3100","349","1","1",,"2","1","99.988383,37.556877","刚察县","632224"
"3101","同仁县","青海省黄南藏族自治州同仁县","30,350,3101","350","1","1",,"2","1","102.078449,35.426829","同仁县","632321"
"3102","尖扎县","青海省黄南藏族自治州尖扎县","30,350,3102","350","1","1",,"2","1","101.849754,35.918697","尖扎县","632322"
"3103","泽库县","青海省黄南藏族自治州泽库县","30,350,3103","350","1","1",,"2","1","101.435446,35.139217","泽库县","632323"
"3104","河南蒙古族自治县","青海省黄南藏族自治州河南蒙古族自治县","30,350,3104","350","1","1",,"2","1","101.556307,34.51139","河南蒙古族自治县","632324"
"3105","共和县","青海省海南藏族自治州共和县","30,351,3105","351","1","1",,"2","1","100.064876,36.538342","共和县","632521"
"3106","同德县","青海省海南藏族自治州同德县","30,351,3106","351","1","1",,"2","1","100.601739,35.068401","同德县","632522"
"3107","贵德县","青海省海南藏族自治州贵德县","30,351,3107","351","1","1",,"2","1","101.415762,36.010503","贵德县","632523"
"3108","兴海县","青海省海南藏族自治州兴海县","30,351,3108","351","1","1",,"2","1","99.733309,35.5403","兴海县","632524"
"3109","贵南县","青海省海南藏族自治州贵南县","30,351,3109","351","1","1",,"2","1","100.88461,35.698086","贵南县","632525"
"3110","玛沁县","青海省果洛藏族自治州玛沁县","30,352,3110","352","1","1",,"2","1","99.794262,34.504017","玛沁县","632621"
"3111","班玛县","青海省果洛藏族自治州班玛县","30,352,3111","352","1","1",,"2","1","100.550429,32.909736","班玛县","632622"
"3112","甘德县","青海省果洛藏族自治州甘德县","30,352,3112","352","1","1",,"2","1","100.147842,34.021808","甘德县","632623"
"3113","达日县","青海省果洛藏族自治州达日县","30,352,3113","352","1","1",,"2","1","99.410809,33.482697","达日县","632624"
"3114","久治县","青海省果洛藏族自治州久治县","30,352,3114","352","1","1",,"2","1","101.005508,33.473903","久治县","632625"
"3115","玛多县","青海省果洛藏族自治州玛多县","30,352,3115","352","1","1",,"2","1","98.244477,34.79757","玛多县","632626"
"3116","玉树市","青海省玉树藏族自治州玉树市","30,353,3116","353","1","1",,"2","1","96.67212,32.922694","玉树市","632721"
"3117","杂多县","青海省玉树藏族自治州杂多县","30,353,3117","353","1","1",,"2","1","94.301315,33.065764","杂多县","632722"
"3118","称多县","青海省玉树藏族自治州称多县","30,353,3118","353","1","1",,"2","1","97.001974,33.935172","称多县","632723"
"3119","治多县","青海省玉树藏族自治州治多县","30,353,3119","353","1","1",,"2","1","92.608642,34.884439","治多县","632724"
"3120","囊谦县","青海省玉树藏族自治州囊谦县","30,353,3120","353","1","1",,"2","1","96.137026,32.178289","囊谦县","632725"
"3121","曲麻莱县","青海省玉树藏族自治州曲麻莱县","30,353,3121","353","1","1",,"2","1","95.140846,34.876865","曲麻莱县","632726"
"3122","格尔木市","青海省海西蒙古族藏族自治州格尔木市","30,354,3122","354","1","1",,"2","1","92.701667,35.580972","格尔木市","632801"
"3123","德令哈市","青海省海西蒙古族藏族自治州德令哈市","30,354,3123","354","1","1",,"2","1","97.162832,37.727059","德令哈市","632802"
"3124","乌兰县","青海省海西蒙古族藏族自治州乌兰县","30,354,3124","354","1","1",,"2","1","98.672631,36.902367","乌兰县","632821"
"3125","都兰县","青海省海西蒙古族藏族自治州都兰县","30,354,3125","354","1","1",,"2","1","97.154435,36.160067","都兰县","632822"
"3126","天峻县","青海省海西蒙古族藏族自治州天峻县","30,354,3126","354","1","1",,"2","1","98.496512,38.051753","天峻县","632823"
"3127","兴庆区","宁夏回族自治区银川市兴庆区","31,355,3127","355","1","1",,"2","1","106.382121,38.464266","兴庆区","640104"
"3128","西夏区","宁夏回族自治区银川市西夏区","31,355,3128","355","1","1",,"2","1","106.055556,38.553281","西夏区","640105"
"3129","金凤区","宁夏回族自治区银川市金凤区","31,355,3129","355","1","1",,"2","1","106.24265,38.478591","金凤区","640106"
"3130","永宁县","宁夏回族自治区银川市永宁县","31,355,3130","355","1","1",,"2","1","106.109048,38.295049","永宁县","640121"
"3131","贺兰县","宁夏回族自治区银川市贺兰县","31,355,3131","355","1","1",,"2","1","87.654847,33.536966","贺兰县","640122"
"3132","灵武市","宁夏回族自治区银川市灵武市","31,355,3132","355","1","1",,"2","1","106.532,37.935175","灵武市","640181"
"3133","大武口区","宁夏回族自治区石嘴山市大武口区","31,356,3133","356","1","1",,"2","1","106.387216,38.967534","大武口区","640202"
"3134","惠农区","宁夏回族自治区石嘴山市惠农区","31,356,3134","356","1","1",,"2","1","106.613773,39.108074","惠农区","640205"
"3135","平罗县","宁夏回族自治区石嘴山市平罗县","31,356,3135","356","1","1",,"2","1","106.544379,38.891511","平罗县","640221"
"3136","利通区","宁夏回族自治区吴忠市利通区","31,357,3136","357","1","1",,"2","1","106.219012,37.767882","利通区","640302"
"3137","盐池县","宁夏回族自治区吴忠市盐池县","31,357,3137","357","1","1",,"2","1","107.049761,37.625337","盐池县","640323"
"3138","同心县","宁夏回族自治区吴忠市同心县","31,357,3138","357","1","1",,"2","1","106.247387,37.098457","同心县","640324"
"3139","青铜峡市","宁夏回族自治区吴忠市青铜峡市","31,357,3139","357","1","1",,"2","1","105.961462,37.942125","青铜峡市","640381"
"3140","原州区","宁夏回族自治区固原市原州区","31,358,3140","358","1","1",,"2","1","106.254011,36.206829","原州区","640402"
"3141","西吉县","宁夏回族自治区固原市西吉县","31,358,3141","358","1","1",,"2","1","105.726749,35.939934","西吉县","640422"
"3142","隆德县","宁夏回族自治区固原市隆德县","31,358,3142","358","1","1",,"2","1","111.791327,40.929361","隆德县","640423"
"3143","泾源县","宁夏回族自治区固原市泾源县","31,358,3143","358","1","1",,"2","1","106.354023,35.529746","泾源县","640424"
"3144","彭阳县","宁夏回族自治区固原市彭阳县","31,358,3144","358","1","1",,"2","1","106.662473,35.972546","彭阳县","640425"
"3145","沙坡头区","宁夏回族自治区中卫市沙坡头区","31,359,3145","359","1","1",,"2","1","105.111278,37.360639","沙坡头区","640502"
"3146","中宁县","宁夏回族自治区中卫市中宁县","31,359,3146","359","1","1",,"2","1","105.69187,37.360097","中宁县","640521"
"3147","海原县","宁夏回族自治区中卫市海原县","31,359,3147","359","1","1",,"2","1","105.679649,36.603125","海原县","640522"
"3148","天山区","新疆维吾尔自治区乌鲁木齐市天山区","32,360,3148","360","1","1",,"2","1","87.632903,43.78386","天山区","650102"
"3149","沙依巴克区","新疆维吾尔自治区乌鲁木齐市沙依巴克区","32,360,3149","360","1","1",,"2","1","117.05613,30.61434","沙依巴克区","650103"
"3150","新市区","新疆维吾尔自治区乌鲁木齐市新市区","32,360,3150","360","1","1",,"2","1","87.549219,43.898324","新市区","650104"
"3151","水磨沟区","新疆维吾尔自治区乌鲁木齐市水磨沟区","32,360,3151","360","1","1",,"2","1","87.668014,43.843907","水磨沟区","650105"
"3152","头屯河区","新疆维吾尔自治区乌鲁木齐市头屯河区","32,360,3152","360","1","1",,"2","1","87.425049,43.925789","头屯河区","650106"
"3153","达坂城区","新疆维吾尔自治区乌鲁木齐市达坂城区","32,360,3153","360","1","1",,"2","1","87.527134,43.004872","达坂城区","650107"
"3154","米东区","新疆维吾尔自治区乌鲁木齐市米东区","32,360,3154","360","1","1",,"2","1","87.691186,44.070554","米东区","650109"
"3155","乌鲁木齐县","新疆维吾尔自治区乌鲁木齐市乌鲁木齐县","32,360,3155","360","1","1",,"2","1","87.360244,43.419108","乌鲁木齐县","650121"
"3156","独山子区","新疆维吾尔自治区克拉玛依市独山子区","32,361,3156","361","1","1",,"2","1","84.899917,44.302338","独山子区","650202"
"3157","克拉玛依区","新疆维吾尔自治区克拉玛依市克拉玛依区","32,361,3157","361","1","1",,"2","1","84.92699,45.203919","克拉玛依区","650203"
"3158","白碱滩区","新疆维吾尔自治区克拉玛依市白碱滩区","32,361,3158","361","1","1",,"2","1","85.177829,45.633602","白碱滩区","650204"
"3159","乌尔禾区","新疆维吾尔自治区克拉玛依市乌尔禾区","32,361,3159","361","1","1",,"2","1","85.511149,46.006576","乌尔禾区","650205"
"3160","高昌区","新疆维吾尔自治区吐鲁番市高昌区","32,362,3160","362","1","1",,"2","1","89.266025,42.678925","高昌区","652101"
"3161","鄯善县","新疆维吾尔自治区吐鲁番市鄯善县","32,362,3161","362","1","1",,"2","1","90.616574,42.291735","鄯善县","652122"
"3162","托克逊县","新疆维吾尔自治区吐鲁番市托克逊县","32,362,3162","362","1","1",,"2","1","88.424282,42.450354","托克逊县","652123"
"3163","伊州区","新疆维吾尔自治区哈密市伊州区","32,363,3163","363","1","1",,"2","1","93.529373,42.344467","伊州区","652201"
"3164","巴里坤哈萨克自治县","新疆维吾尔自治区哈密地区巴里坤哈萨克自治县","32,363,3164","363","1","1",,"2","1","92.809873,44.273632","巴里坤哈萨克自治县","652222"
"3165","伊吾县","新疆维吾尔自治区哈密地区伊吾县","32,363,3165","363","1","1",,"2","1","94.91157,43.570382","伊吾县","652223"
"3166","昌吉市","新疆维吾尔自治区昌吉回族自治州昌吉市","32,364,3166","364","1","1",,"2","1","87.073618,44.175083","昌吉市","652301"
"3167","阜康市","新疆维吾尔自治区昌吉回族自治州阜康市","32,364,3167","364","1","1",,"2","1","88.305949,44.424104","阜康市","652302"
"3169","呼图壁县","新疆维吾尔自治区昌吉回族自治州呼图壁县","32,364,3169","364","1","1",,"2","1","86.693166,44.380956","呼图壁县","652323"
"3170","玛纳斯县","新疆维吾尔自治区昌吉回族自治州玛纳斯县","32,364,3170","364","1","1",,"2","1","86.137669,44.503552","玛纳斯县","652324"
"3171","奇台县","新疆维吾尔自治区昌吉回族自治州奇台县","32,364,3171","364","1","1",,"2","1","90.110269,44.527652","奇台县","652325"
"3172","吉木萨尔县","新疆维吾尔自治区昌吉回族自治州吉木萨尔县","32,364,3172","364","1","1",,"2","1","89.053073,44.352914","吉木萨尔县","652327"
"3173","木垒哈萨克自治县","新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县","32,364,3173","364","1","1",,"2","1","90.823488,44.106619","木垒哈萨克自治县","652328"
"3174","博乐市","新疆维吾尔自治区博尔塔拉蒙古自治州博乐市","32,365,3174","365","1","1",,"2","1","81.874285,44.844209","博乐市","652701"
"3175","精河县","新疆维吾尔自治区博尔塔拉蒙古自治州精河县","32,365,3175","365","1","1",,"2","1","82.922362,44.557568","精河县","652722"
"3176","温泉县","新疆维吾尔自治区博尔塔拉蒙古自治州温泉县","32,365,3176","365","1","1",,"2","1","80.952156,44.96882","温泉县","652723"
"3177","库尔勒市","新疆维吾尔自治区巴音郭楞蒙古自治州库尔勒市","32,366,3177","366","1","1",,"2","1","86.06,41.68","库尔勒市","652801"
"3178","轮台县","新疆维吾尔自治区巴音郭楞蒙古自治州轮台县","32,366,3178","366","1","1",,"2","1","84.578959,41.819288","轮台县","652822"
